标识·代码,标识·名称,标识·锚定日t,输入·期限h(交易日),输入·当日收盘(元),输入·当日涨跌%,输入·近3日涨跌%,输入·近6日涨跌%,输入·近10日涨跌%,输入·相对20日线偏离%,输入·量比,输入·换手率%,输入·市盈率TTM,输入·市净率,输入·市销率TTM,输出·y1方向(+1涨/-1跌),输出·y2最低涨跌%,输出·y3中位涨跌%,输出·y4平均涨跌%,输出·y5最高涨跌%,输出·y2最低(元),输出·y3中位(元),输出·y4平均(元),输出·y5最高(元),输出·参考第h天收盘(元)
002415,海康威视,2026-01-30,21,31.33,-2.7,-1.787,-2.368,1.065,0.16,0.98,0.79,20.238,3.663,3.104,-1,-3.415,1.692,1.306,4.883,30.26,31.86,31.739,32.86,31.32
002415,海康威视,2026-01-30,32,31.33,-2.7,-1.787,-2.368,1.065,0.16,0.98,0.79,20.238,3.663,3.104,-1,-4.213,0.974,0.862,4.883,30.01,31.635,31.6,32.86,30.78
002415,海康威视,2026-01-30,42,31.33,-2.7,-1.787,-2.368,1.065,0.16,0.98,0.79,20.238,3.663,3.104,-1,-4.213,-0.064,0.018,4.883,30.01,31.31,31.336,32.86,30.76
002415,海康威视,2026-02-02,1,31.61,0.89,-1.311,-1.064,1.935,0.797,0.96,0.77,20.418,3.695,3.131,1,0.791,0.791,0.791,0.791,31.86,31.86,31.86,31.86,31.86
002415,海康威视,2026-02-02,2,31.61,0.89,-1.311,-1.064,1.935,0.797,0.96,0.77,20.418,3.695,3.131,1,0.791,0.902,0.902,1.012,31.86,31.895,31.895,31.93,31.93
002415,海康威视,2026-02-02,3,31.61,0.89,-1.311,-1.064,1.935,0.797,0.96,0.77,20.418,3.695,3.131,1,0.791,1.012,1.54,2.816,31.86,31.93,32.097,32.5,32.5
002415,海康威视,2026-02-02,5,31.61,0.89,-1.311,-1.064,1.935,0.797,0.96,0.77,20.418,3.695,3.131,1,0.791,2.816,2.164,3.258,31.86,32.5,32.294,32.64,32.54
002415,海康威视,2026-02-02,10,31.61,0.89,-1.311,-1.064,1.935,0.797,0.96,0.77,20.418,3.695,3.131,1,0.791,2.642,2.48,3.954,31.86,32.445,32.394,32.86,32.34
002415,海康威视,2026-02-02,21,31.61,0.89,-1.311,-1.064,1.935,0.797,0.96,0.77,20.418,3.695,3.131,1,-4.271,0.791,0.414,3.954,30.26,31.86,31.741,32.86,31.65
002415,海康威视,2026-02-02,32,31.61,0.89,-1.311,-1.064,1.935,0.797,0.96,0.77,20.418,3.695,3.131,-1,-5.062,0.079,-0.154,3.954,30.01,31.635,31.561,32.86,30.37
002415,海康威视,2026-02-02,42,31.61,0.89,-1.311,-1.064,1.935,0.797,0.96,0.77,20.418,3.695,3.131,1,-5.062,-0.949,-0.86,3.954,30.01,31.31,31.338,32.86,31.71
300750,宁德时代,2026-01-29,1,341.89,0.56,-0.047,-2.264,-3.353,-3.874,0.88,0.8,24.465,4.965,4.042,1,2.372,2.372,2.372,2.372,350.0,350.0,350.0,350.0,350.0
300750,宁德时代,2026-01-29,2,341.89,0.56,-0.047,-2.264,-3.353,-3.874,0.88,0.8,24.465,4.965,4.042,1,2.074,2.223,2.223,2.372,348.98,349.49,349.49,350.0,348.98
300750,宁德时代,2026-01-29,3,341.89,0.56,-0.047,-2.264,-3.353,-3.874,0.88,0.8,24.465,4.965,4.042,1,1.761,2.074,2.069,2.372,347.91,348.98,348.963,350.0,347.91
300750,宁德时代,2026-01-29,5,341.89,0.56,-0.047,-2.264,-3.353,-3.874,0.88,0.8,24.465,4.965,4.042,1,1.761,2.372,3.826,6.768,347.91,350.0,354.972,365.03,362.94
300750,宁德时代,2026-01-29,10,341.89,0.56,-0.047,-2.264,-3.353,-3.874,0.88,0.8,24.465,4.965,4.042,1,1.761,6.759,5.93,9.939,347.91,365.0,362.163,375.87,375.87
300750,宁德时代,2026-01-29,21,341.89,0.56,-0.047,-2.264,-3.353,-3.874,0.88,0.8,24.465,4.965,4.042,1,-0.875,4.566,4.25,9.939,338.9,357.5,356.42,375.87,357.5
300750,宁德时代,2026-01-29,32,341.89,0.56,-0.047,-2.264,-3.353,-3.874,0.88,0.8,24.465,4.965,4.042,1,-0.875,6.814,8.572,20.799,338.9,365.185,371.198,413.0,396.99
300750,宁德时代,2026-01-29,42,341.89,0.56,-0.047,-2.264,-3.353,-3.874,0.88,0.8,24.465,4.965,4.042,1,-0.875,10.002,10.581,21.729,338.9,376.085,378.065,416.18,391.3
300750,宁德时代,2026-01-30,1,350.0,2.37,3.123,1.215,-0.658,-1.356,1.35,1.14,25.045,5.083,4.138,-1,-0.291,-0.291,-0.291,-0.291,348.98,348.98,348.98,348.98,348.98
300750,宁德时代,2026-01-30,2,350.0,2.37,3.123,1.215,-0.658,-1.356,1.35,1.14,25.045,5.083,4.138,-1,-0.597,-0.444,-0.444,-0.291,347.91,348.445,348.445,348.98,347.91
300750,宁德时代,2026-01-30,3,350.0,2.37,3.123,1.215,-0.658,-1.356,1.35,1.14,25.045,5.083,4.138,1,-0.597,-0.291,1.135,4.294,347.91,348.98,353.973,365.03,365.03
300750,宁德时代,2026-01-30,5,350.0,2.37,3.123,1.215,-0.658,-1.356,1.35,1.14,25.045,5.083,4.138,1,-0.597,3.697,2.513,5.46,347.91,362.94,358.794,369.11,369.11
300750,宁德时代,2026-01-30,10,350.0,2.37,3.123,1.215,-0.658,-1.356,1.35,1.14,25.045,5.083,4.138,1,-0.597,4.339,3.913,7.391,347.91,365.185,363.697,375.87,365.34
300750,宁德时代,2026-01-30,21,350.0,2.37,3.123,1.215,-0.658,-1.356,1.35,1.14,25.045,5.083,4.138,1,-3.171,3.414,2.192,7.514,338.9,361.95,357.672,376.3,376.3
300750,宁德时代,2026-01-30,32,350.0,2.37,3.123,1.215,-0.658,-1.356,1.35,1.14,25.045,5.083,4.138,1,-3.171,4.763,6.483,18.0,338.9,366.67,372.692,413.0,397.81
300750,宁德时代,2026-01-30,42,350.0,2.37,3.123,1.215,-0.658,-1.356,1.35,1.14,25.045,5.083,4.138,1,-3.171,8.699,8.291,18.909,338.9,380.445,379.017,416.18,389.99
300750,宁德时代,2026-02-02,1,348.98,-0.29,2.644,0.571,0.023,-1.245,1.01,0.92,24.972,5.068,4.126,-1,-0.307,-0.307,-0.307,-0.307,347.91,347.91,347.91,347.91,347.91
300750,宁德时代,2026-02-02,2,348.98,-0.29,2.644,0.571,0.023,-1.245,1.01,0.92,24.972,5.068,4.126,1,-0.307,2.146,2.146,4.599,347.91,356.47,356.47,365.03,365.03
300750,宁德时代,2026-02-02,3,348.98,-0.29,2.644,0.571,0.023,-1.245,1.01,0.92,24.972,5.068,4.126,1,-0.307,4.0,2.764,4.599,347.91,362.94,358.627,365.03,362.94
300750,宁德时代,2026-02-02,5,348.98,-0.29,2.644,0.571,0.023,-1.245,1.01,0.92,24.972,5.068,4.126,1,-0.307,4.599,3.949,5.768,347.91,365.03,362.762,369.11,368.82
300750,宁德时代,2026-02-02,10,348.98,-0.29,2.644,0.571,0.023,-1.245,1.01,0.92,24.972,5.068,4.126,1,-0.307,4.644,4.589,7.705,347.91,365.185,364.994,375.87,361.95
300750,宁德时代,2026-02-02,21,348.98,-0.29,2.644,0.571,0.023,-1.245,1.01,0.92,24.972,5.068,4.126,1,-2.888,3.782,3.143,13.703,338.9,362.18,359.95,396.8,396.8
300750,宁德时代,2026-02-02,32,348.98,-0.29,2.644,0.571,0.023,-1.245,1.01,0.92,24.972,5.068,4.126,1,-2.888,5.568,7.274,18.345,338.9,368.41,374.364,413.0,402.5
300750,宁德时代,2026-02-02,42,348.98,-0.29,2.644,0.571,0.023,-1.245,1.01,0.92,24.972,5.068,4.126,1,-2.888,10.472,9.064,19.256,338.9,385.525,380.613,416.18,416.0
600276,恒瑞医药,2026-01-29,1,58.11,2.76,-0.086,-3.311,-8.01,-5.065,1.59,1.78,51.645,6.482,12.448,1,0.086,0.086,0.086,0.086,58.16,58.16,58.16,58.16,58.16
600276,恒瑞医药,2026-01-29,2,58.11,2.76,-0.086,-3.311,-8.01,-5.065,1.59,1.78,51.645,6.482,12.448,-1,-2.788,-1.351,-1.351,0.086,56.49,57.325,57.325,58.16,56.49
600276,恒瑞医药,2026-01-29,3,58.11,2.76,-0.086,-3.311,-8.01,-5.065,1.59,1.78,51.645,6.482,12.448,-1,-2.788,-1.101,-1.268,0.086,56.49,57.47,57.373,58.16,57.47
600276,恒瑞医药,2026-01-29,5,58.11,2.76,-0.086,-3.311,-8.01,-5.065,1.59,1.78,51.645,6.482,12.448,1,-2.788,-0.878,-0.919,0.086,56.49,57.6,57.576,58.16,58.16
600276,恒瑞医药,2026-01-29,10,58.11,2.76,-0.086,-3.311,-8.01,-5.065,1.59,1.78,51.645,6.482,12.448,1,-2.788,-0.396,-0.416,1.359,56.49,57.88,57.868,58.9,58.74
600276,恒瑞医药,2026-01-29,21,58.11,2.76,-0.086,-3.311,-8.01,-5.065,1.59,1.78,51.645,6.482,12.448,-1,-8.828,-1.136,-2.368,1.359,52.98,57.45,56.734,58.9,54.94
600276,恒瑞医药,2026-01-29,32,58.11,2.76,-0.086,-3.311,-8.01,-5.065,1.59,1.78,51.645,6.482,12.448,-1,-9.172,-2.736,-3.171,1.359,52.78,56.52,56.267,58.9,53.64
600276,恒瑞医药,2026-01-29,42,58.11,2.76,-0.086,-3.311,-8.01,-5.065,1.59,1.78,51.645,6.482,12.448,-1,-11.151,-3.046,-3.406,1.359,51.63,56.34,56.131,58.9,57.45
600276,恒瑞医药,2026-01-30,1,58.16,0.09,1.678,-2.153,-6.103,-4.874,1.02,1.34,51.689,6.487,12.459,-1,-2.871,-2.871,-2.871,-2.871,56.49,56.49,56.49,56.49,56.49
600276,恒瑞医药,2026-01-30,2,58.16,0.09,1.678,-2.153,-6.103,-4.874,1.02,1.34,51.689,6.487,12.459,-1,-2.871,-2.029,-2.029,-1.186,56.49,56.98,56.98,57.47,57.47
600276,恒瑞医药,2026-01-30,3,58.16,0.09,1.678,-2.153,-6.103,-4.874,1.02,1.34,51.689,6.487,12.459,-1,-2.871,-1.186,-1.674,-0.963,56.49,57.47,57.187,57.6,57.6
600276,恒瑞医药,2026-01-30,5,58.16,0.09,1.678,-2.153,-6.103,-4.874,1.02,1.34,51.689,6.487,12.459,-1,-2.871,-1.186,-1.296,0.0,56.49,57.47,57.406,58.16,57.31
600276,恒瑞医药,2026-01-30,10,58.16,0.09,1.678,-2.153,-6.103,-4.874,1.02,1.34,51.689,6.487,12.459,1,-2.871,-0.481,-0.49,1.272,56.49,57.88,57.875,58.9,58.23
600276,恒瑞医药,2026-01-30,21,58.16,0.09,1.678,-2.153,-6.103,-4.874,1.02,1.34,51.689,6.487,12.459,-1,-8.906,-1.461,-2.584,1.272,52.98,57.31,56.657,58.9,56.55
600276,恒瑞医药,2026-01-30,32,58.16,0.09,1.678,-2.153,-6.103,-4.874,1.02,1.34,51.689,6.487,12.459,-1,-9.25,-3.035,-3.473,1.272,52.78,56.395,56.14,58.9,54.1
600276,恒瑞医药,2026-01-30,42,58.16,0.09,1.678,-2.153,-6.103,-4.874,1.02,1.34,51.689,6.487,12.459,-1,-11.228,-3.129,-3.538,1.272,51.63,56.34,56.102,58.9,56.96
600276,恒瑞医药,2026-02-02,1,56.49,-2.87,-0.106,-4.238,-7.575,-7.104,0.72,0.96,50.205,6.301,12.101,1,1.735,1.735,1.735,1.735,57.47,57.47,57.47,57.47,57.47
600276,恒瑞医药,2026-02-02,2,56.49,-2.87,-0.106,-4.238,-7.575,-7.104,0.72,0.96,50.205,6.301,12.101,1,1.735,1.85,1.85,1.965,57.47,57.535,57.535,57.6,57.6
600276,恒瑞医药,2026-02-02,3,56.49,-2.87,-0.106,-4.238,-7.575,-7.104,0.72,0.96,50.205,6.301,12.101,1,1.735,1.965,2.219,2.956,57.47,57.6,57.743,58.16,58.16
600276,恒瑞医药,2026-02-02,5,56.49,-2.87,-0.106,-4.238,-7.575,-7.104,0.72,0.96,50.205,6.301,12.101,1,1.452,1.735,1.961,2.956,57.31,57.47,57.598,58.16,57.45
600276,恒瑞医药,2026-02-02,10,56.49,-2.87,-0.106,-4.238,-7.575,-7.104,0.72,0.96,50.205,6.301,12.101,1,1.452,2.824,2.721,4.266,57.31,58.085,58.027,58.9,58.01
600276,恒瑞医药,2026-02-02,21,56.49,-2.87,-0.106,-4.238,-7.575,-7.104,0.72,0.96,50.205,6.301,12.101,-1,-6.213,1.452,0.24,4.266,52.98,57.31,56.626,58.9,55.83
600276,恒瑞医药,2026-02-02,32,56.49,-2.87,-0.106,-4.238,-7.575,-7.104,0.72,0.96,50.205,6.301,12.101,-1,-8.603,-0.584,-0.888,4.266,51.63,56.16,55.988,58.9,51.63
600276,恒瑞医药,2026-02-02,42,56.49,-2.87,-0.106,-4.238,-7.575,-7.104,0.72,0.96,50.205,6.301,12.101,1,-8.603,-0.266,-0.663,4.266,51.63,56.34,56.116,58.9,57.06
